customer_id,signup_date,age,income_segment,region,contract_type
CUST000557,2023-05-26,36,Medium,South,Monthly
CUST000558,2023-05-03,36,Low,West,Monthly
CUST000559,2023-08-02,46,Low,South,Monthly
CUST000560,2023-02-10,36,High,West,TwoYear
CUST000561,2022-01-26,45,Medium,West,Monthly
CUST000562,2022-03-24,66,Low,South,Monthly
CUST000563,2022-12-30,52,Medium,South,Monthly
CUST000564,2023-01-02,38,High,South,Annual
CUST000565,2022-03-01,56,Medium,North,Monthly
CUST000566,2023-07-05,37,Low,North,Monthly
CUST000567,2023-09-27,18,High,South,Monthly
CUST000568,2022-10-19,29,Medium,East,Monthly
CUST000569,2022-07-10,19,Medium,South,Monthly
CUST000570,2023-04-06,37,Medium,East,Annual
CUST000571,2023-10-26,42,Medium,North,Annual
CUST000572,2022-08-21,62,Medium,North,Monthly
CUST000573,2023-04-19,45,High,East,Monthly
CUST000574,2023-02-09,39,Medium,North,Monthly
CUST000575,2023-10-20,51,High,South,Monthly
CUST000576,2022-09-28,18,Medium,East,Monthly
CUST000577,2022-05-14,44,Medium,East,Annual
CUST000578,2022-06-20,51,Medium,West,Monthly
CUST000579,2023-02-19,24,Low,North,Annual
CUST000580,2022-01-28,55,Low,East,Monthly
CUST000581,2022-05-16,46,Medium,East,Monthly
CUST000582,2023-02-09,37,Medium,East,Monthly
CUST000583,2023-05-20,49,Low,North,Monthly
CUST000584,2022-08-29,69,Medium,East,Annual
CUST000585,2023-03-20,44,Low,East,Annual
CUST000586,2023-03-10,44,High,South,Monthly
CUST000587,2022-08-16,36,Low,South,Annual
CUST000588,2023-05-24,31,Medium,West,Monthly
CUST000589,2022-10-30,51,Medium,East,Annual
CUST000590,2022-02-03,31,Medium,North,TwoYear
CUST000591,2022-01-02,42,Low,West,Annual
CUST000592,2022-12-28,36,Medium,West,Monthly
CUST000593,2022-07-14,47,High,West,Annual
CUST000594,2023-08-29,46,Medium,East,TwoYear
CUST000595,2022-11-04,54,Medium,West,Monthly
CUST000596,2023-10-09,35,Medium,North,Monthly
CUST000597,2023-12-17,38,Low,South,Monthly
CUST000598,2022-09-07,30,Low,South,Monthly
CUST000599,2022-05-27,36,High,East,Monthly
CUST000600,2022-12-12,46,High,North,Monthly
CUST000601,2022-12-14,51,Medium,North,Monthly
CUST000602,2022-09-11,30,Medium,North,Monthly
CUST000603,2023-02-03,52,Medium,East,Annual
CUST000604,2022-11-30,58,Low,North,Monthly
CUST000605,2022-06-25,46,Medium,South,TwoYear
CUST000606,2022-05-05,64,High,North,Monthly
CUST000607,2023-02-02,32,Medium,North,Annual
CUST000608,2022-05-11,27,Medium,East,Monthly
CUST000609,2023-07-16,20,Low,West,Monthly
CUST000610,2023-08-28,59,Low,West,Monthly
CUST000611,2023-02-11,49,Medium,East,Annual
CUST000612,2022-11-30,41,High,East,Annual
CUST000613,2022-01-20,45,High,East,Annual
CUST000614,2022-07-24,28,High,East,Monthly
CUST000615,2023-08-26,71,Medium,North,Monthly
CUST000616,2022-12-21,43,Medium,North,Monthly
CUST000617,2022-06-22,43,High,West,Monthly
CUST000618,2022-07-08,50,Medium,East,Monthly
CUST000619,2022-01-02,47,High,East,Monthly
CUST000620,2022-06-17,44,Medium,North,Monthly
CUST000621,2023-01-03,32,Medium,East,Monthly
CUST000622,2023-06-20,47,Medium,South,Monthly
CUST000623,2023-08-03,64,Medium,North,Annual
CUST000624,2023-01-05,58,Low,South,Monthly
CUST000625,2023-12-07,61,Medium,North,TwoYear
CUST000626,2023-08-19,35,High,North,Monthly
CUST000627,2023-03-13,30,Medium,North,Monthly
CUST000628,2022-07-26,40,Low,West,Annual
CUST000629,2022-02-18,42,Medium,West,Annual
CUST000630,2023-06-28,55,Medium,North,Annual
CUST000631,2023-11-13,21,Medium,North,Annual
CUST000632,2022-05-09,60,Medium,North,Annual
CUST000633,2023-03-23,40,Medium,North,Annual
CUST000634,2023-09-06,36,Medium,East,Annual
CUST000635,2022-02-04,29,Low,East,Annual
CUST000636,2022-07-18,22,Medium,East,Monthly
CUST000637,2022-03-18,51,Medium,West,Annual
CUST000638,2023-01-04,42,Low,South,Monthly
CUST000639,2023-06-10,26,Medium,North,TwoYear
CUST000640,2022-12-15,26,Medium,East,Monthly
CUST000641,2023-05-21,37,High,East,Monthly
CUST000642,2023-10-05,62,Medium,East,TwoYear
CUST000643,2022-08-26,38,Medium,North,Monthly
CUST000644,2022-10-07,23,Medium,North,Annual
CUST000645,2023-07-31,39,Low,South,Monthly
CUST000646,2023-03-08,38,Medium,West,Monthly
CUST000647,2022-05-18,18,High,South,TwoYear
CUST000648,2022-09-26,41,Medium,North,Monthly
CUST000649,2022-07-20,39,Medium,South,Annual
CUST000650,2022-05-22,50,Low,East,Monthly
CUST000651,2023-09-04,64,High,South,Annual
CUST000652,2023-10-12,55,High,East,Annual
CUST000653,2023-11-11,38,Low,South,Annual
CUST000654,2023-09-03,28,Medium,East,TwoYear
CUST000655,2022-12-21,72,Low,South,Monthly
CUST000656,2023-08-01,42,Medium,West,Annual
CUST000657,2022-11-25,42,Low,South,Annual
CUST000658,2023-07-13,41,Low,North,Monthly
CUST000659,2022-08-19,44,Low,North,Monthly
CUST000660,2022-11-04,40,High,East,Annual
CUST000661,2023-10-20,35,High,North,Annual
CUST000662,2023-12-20,35,Low,East,Monthly
CUST000663,2022-05-26,41,Medium,West,Monthly
CUST000664,2022-06-01,35,Low,North,Monthly
CUST000665,2022-05-20,33,Low,North,Monthly
CUST000666,2023-10-25,43,High,East,Monthly
CUST000667,2022-01-21,38,Low,West,Monthly
CUST000668,2022-09-11,60,Medium,West,Monthly
CUST000669,2022-03-05,18,Medium,South,Annual
CUST000670,2022-08-06,55,Low,East,Annual
CUST000671,2022-03-13,56,Medium,East,Monthly
CUST000672,2022-06-11,18,High,West,Monthly
CUST000673,2022-05-10,37,Medium,East,Annual
CUST000674,2023-08-04,37,Low,North,Annual
CUST000675,2022-08-13,25,High,North,Annual
CUST000676,2023-08-03,32,High,North,Annual
CUST000677,2023-03-30,28,Low,East,Monthly
CUST000678,2023-01-19,63,Medium,South,Monthly
CUST000679,2022-04-17,53,Low,South,Annual
CUST000680,2023-09-13,57,Medium,West,Monthly
CUST000681,2022-04-13,50,Medium,East,Monthly
CUST000682,2022-05-21,28,Low,West,Monthly
CUST000683,2023-07-31,35,Low,East,Monthly
CUST000684,2022-05-14,47,Medium,South,Monthly
CUST000685,2022-07-18,27,Medium,North,Monthly
CUST000686,2023-05-25,50,Medium,East,Monthly
CUST000687,2023-10-29,39,Medium,South,Monthly
CUST000688,2022-03-20,37,Low,South,TwoYear
CUST000689,2023-04-27,50,Medium,South,Annual
CUST000690,2023-05-27,47,Low,North,Annual
CUST000691,2022-09-07,37,High,South,Monthly
CUST000692,2023-08-22,55,Medium,West,Monthly
CUST000693,2023-08-23,29,Low,South,Monthly
CUST000694,2023-04-28,49,Low,South,Monthly
CUST000695,2022-06-21,49,Low,East,Monthly
CUST000696,2022-01-17,38,Low,East,Monthly
CUST000697,2022-10-21,45,Medium,East,Monthly
CUST000698,2023-01-29,26,High,South,Annual
CUST000699,2023-05-13,53,Medium,South,Annual
CUST000700,2022-08-07,39,Medium,West,Monthly
CUST000701,2022-08-22,35,Medium,North,Annual
CUST000702,2023-01-25,54,Medium,South,Monthly
CUST000703,2022-09-05,33,Low,North,Annual
CUST000704,2022-02-21,25,Low,South,Monthly
CUST000705,2022-01-15,23,High,North,Monthly
CUST000706,2022-11-20,49,High,East,Annual
CUST000707,2023-03-17,26,Low,South,Monthly
CUST000708,2022-04-22,63,Low,West,TwoYear
CUST000709,2023-11-27,18,Medium,North,Monthly
CUST000710,2022-01-07,62,Medium,East,Annual
CUST000711,2023-07-17,44,Medium,West,Monthly
CUST000712,2022-09-02,40,Low,East,Monthly
CUST000713,2023-03-24,35,High,South,Annual
CUST000714,2022-12-31,46,Medium,West,Annual
CUST000715,2023-01-02,41,Low,North,Annual
CUST000716,2023-11-29,55,Medium,North,Monthly
CUST000717,2022-10-14,43,Low,West,Monthly
CUST000718,2023-08-27,43,Medium,North,Monthly
CUST000719,2022-04-16,37,Medium,East,Monthly
CUST000720,2022-01-13,41,Medium,West,Annual
CUST000721,2022-05-26,45,Medium,North,Monthly
CUST000722,2023-04-23,21,Low,East,Annual
CUST000723,2023-09-23,25,Medium,North,Monthly
CUST000724,2023-12-16,50,Medium,East,Monthly
CUST000725,2023-10-15,44,Medium,South,Monthly
CUST000726,2022-04-25,39,Low,East,Monthly
CUST000727,2023-05-24,42,Medium,North,Monthly
CUST000728,2022-06-01,46,Medium,East,Monthly
CUST000729,2022-02-26,35,Medium,North,Annual
CUST000730,2023-01-17,32,Medium,West,Annual
CUST000731,2022-06-06,44,Medium,West,Annual
CUST000732,2022-05-13,30,High,South,Monthly
CUST000733,2022-06-12,46,Low,East,Monthly
CUST000734,2022-10-02,21,Medium,South,Monthly
CUST000735,2023-11-26,54,Medium,West,Monthly
CUST000736,2022-03-18,47,Medium,East,Monthly
CUST000737,2022-02-13,45,Medium,East,TwoYear
CUST000738,2023-12-19,53,High,South,Monthly
CUST000739,2023-07-04,61,Medium,South,Monthly
CUST000740,2022-11-14,54,High,East,Annual
CUST000741,2023-06-18,19,Low,East,Monthly
CUST000742,2023-08-08,26,Medium,East,Annual
CUST000743,2022-06-03,34,Medium,South,Annual
CUST000744,2022-08-25,42,Medium,North,Monthly
CUST000745,2023-06-01,48,Medium,West,Annual
CUST000746,2022-08-09,33,Medium,West,Monthly
CUST000747,2022-11-06,44,Medium,South,Annual
CUST000748,2023-08-21,32,Medium,East,Monthly
CUST000749,2022-06-26,34,Medium,West,Monthly
CUST000750,2022-08-08,25,Medium,West,Annual
CUST000751,2022-02-07,30,Medium,West,Monthly
CUST000752,2023-10-16,25,Low,West,Annual
CUST000753,2023-03-07,30,Medium,East,Monthly
CUST000754,2022-07-22,54,Medium,South,Annual
CUST000755,2023-03-24,30,Low,East,Monthly
CUST000756,2023-05-10,73,Low,East,TwoYear
CUST000757,2023-11-15,47,Low,West,Monthly
CUST000758,2022-05-05,44,High,West,Monthly
CUST000759,2022-03-06,31,Medium,East,Annual
CUST000760,2022-09-01,50,Low,East,TwoYear
CUST000761,2023-06-11,35,High,East,TwoYear
CUST000762,2022-08-14,43,Low,North,Monthly
CUST000763,2023-04-10,72,Low,West,Annual
CUST000764,2023-10-05,40,High,South,Monthly
CUST000765,2023-12-08,55,High,South,Annual
CUST000766,2022-10-20,33,Medium,South,Monthly
CUST000767,2023-12-22,41,Medium,North,Monthly
CUST000768,2023-01-16,63,Medium,North,Annual
CUST000769,2023-09-17,34,High,South,Annual
CUST000770,2022-06-15,63,Medium,South,Annual
CUST000771,2023-12-04,50,Low,South,Annual
CUST000772,2022-08-06,35,Medium,East,Annual
CUST000773,2022-10-02,49,High,West,Monthly
CUST000774,2022-02-21,53,High,North,Annual
CUST000775,2023-01-09,49,Medium,North,Annual
CUST000776,2023-11-01,23,Medium,East,Monthly
CUST000777,2022-12-29,33,Low,North,Annual
CUST000778,2023-07-21,39,Medium,South,Annual
CUST000779,2022-01-14,41,Medium,North,TwoYear
CUST000780,2022-12-06,49,Low,East,Monthly
CUST000781,2023-08-25,44,High,West,Monthly
CUST000782,2023-06-23,25,High,South,TwoYear
CUST000783,2022-03-30,46,Low,North,Monthly
CUST000784,2022-02-10,49,High,South,Annual
CUST000785,2022-10-31,48,Medium,West,TwoYear
CUST000786,2022-09-25,54,Medium,North,Annual
CUST000787,2022-05-18,52,High,South,TwoYear
CUST000788,2022-01-06,47,Low,East,Monthly
CUST000789,2022-08-30,41,Medium,East,Monthly
CUST000790,2022-06-11,22,Medium,West,Monthly
CUST000791,2023-11-23,47,Medium,West,Annual
CUST000792,2023-06-02,44,Medium,West,Monthly
CUST000793,2023-02-05,45,Low,North,Annual
CUST000794,2022-06-05,26,Medium,West,Monthly
CUST000795,2022-03-26,29,Low,North,TwoYear
CUST000796,2023-12-13,54,Low,South,Monthly
CUST000797,2022-01-10,41,Low,East,Monthly
CUST000798,2022-05-18,50,Medium,South,Annual
CUST000799,2023-12-14,42,High,East,Annual
CUST000800,2022-06-05,42,High,West,Monthly
CUST000801,2023-02-12,53,High,South,TwoYear
CUST000802,2022-08-13,35,High,South,Monthly
CUST000803,2023-08-03,43,Low,West,Monthly
CUST000804,2022-07-03,36,Medium,South,Monthly
CUST000805,2022-07-14,36,Medium,North,Annual
CUST000806,2023-07-08,38,Low,East,Monthly
CUST000807,2023-01-31,44,Medium,West,Annual
CUST000808,2023-10-25,36,Medium,North,Monthly
CUST000809,2023-08-19,57,High,North,Monthly
CUST000810,2022-05-14,31,Medium,West,Monthly
CUST000811,2022-11-05,39,High,South,TwoYear
CUST000812,2023-06-26,36,Low,East,Annual
CUST000813,2022-01-09,59,Low,North,Monthly
CUST000814,2022-06-19,44,High,South,Monthly
CUST000815,2022-10-17,54,Low,West,Monthly
CUST000816,2022-06-17,24,Medium,West,Annual
CUST000817,2022-12-10,45,Medium,East,Monthly
CUST000818,2023-05-12,52,High,West,Monthly
CUST000819,2022-05-25,42,Low,East,Monthly
CUST000820,2023-02-17,54,Low,West,Annual
CUST000821,2023-08-11,35,Medium,West,Monthly
CUST000822,2023-11-20,58,Medium,North,Monthly
CUST000823,2023-04-02,69,Medium,South,Annual
CUST000824,2023-12-02,37,High,North,Monthly
CUST000825,2022-10-29,36,Medium,East,Annual
CUST000826,2022-02-15,59,High,North,Monthly
CUST000827,2022-01-17,60,Low,West,Monthly
CUST000828,2023-08-01,35,Medium,West,Monthly
CUST000829,2022-12-26,36,High,South,Annual
CUST000830,2022-09-18,38,Medium,East,Monthly
CUST000831,2022-05-03,25,Low,West,Monthly
CUST000832,2022-08-19,30,High,South,Monthly
CUST000833,2023-09-29,29,Medium,South,Monthly
CUST000834,2022-04-22,32,High,West,Monthly
CUST000835,2023-08-16,41,Low,West,Monthly
CUST000836,2022-09-03,44,Medium,East,Monthly
CUST000837,2023-01-26,60,High,South,Monthly
CUST000838,2023-01-27,30,Medium,South,Monthly
CUST000839,2022-11-24,53,Low,South,Monthly
CUST000840,2022-08-03,39,Low,East,Monthly
CUST000841,2023-01-02,41,Low,South,Monthly
CUST000842,2022-03-23,50,Medium,North,Monthly
CUST000843,2022-03-17,28,Medium,North,Annual
CUST000844,2023-06-11,46,Low,South,Annual
CUST000845,2023-05-18,43,Low,North,Monthly
CUST000846,2023-04-24,47,Medium,North,Annual
CUST000847,2023-01-07,45,Medium,East,TwoYear
CUST000848,2022-09-22,71,Medium,South,Monthly
CUST000849,2022-09-21,34,Medium,East,Monthly
CUST000850,2022-04-20,35,High,South,TwoYear
CUST000851,2022-11-03,34,Low,West,Annual
CUST000852,2022-07-19,35,Medium,North,Annual
CUST000853,2022-08-14,34,Medium,East,Monthly
CUST000854,2022-07-04,56,Low,East,Monthly
CUST000855,2022-01-31,59,Medium,West,Monthly
CUST000856,2023-09-06,35,High,West,Annual
CUST000857,2022-04-09,32,Low,North,Monthly
CUST000858,2022-12-05,47,Low,North,Annual
CUST000859,2022-09-23,35,Medium,South,TwoYear
CUST000860,2023-10-14,49,Medium,South,Monthly
CUST000861,2022-12-16,44,Medium,West,Monthly
CUST000862,2023-12-29,23,Medium,North,Annual
CUST000863,2023-06-28,60,High,North,Monthly
CUST000864,2023-04-02,63,Low,West,TwoYear
CUST000865,2022-03-29,34,Low,West,Annual
CUST000866,2022-03-04,37,Low,East,Monthly
CUST000867,2023-01-22,45,Medium,West,Monthly
CUST000868,2023-04-04,46,Medium,East,Annual
CUST000869,2023-08-09,49,High,South,Monthly
CUST000870,2023-09-28,66,Medium,West,Monthly
CUST000871,2022-09-26,39,Medium,West,Monthly
CUST000872,2023-09-25,32,Low,West,Annual
CUST000873,2022-12-12,25,Medium,East,Monthly
CUST000874,2023-12-25,33,Low,West,Annual
CUST000875,2023-10-22,41,High,West,Monthly
CUST000876,2022-03-19,63,Medium,North,Monthly
CUST000877,2022-12-31,35,Low,North,Monthly
CUST000878,2022-01-14,44,Medium,North,Monthly
CUST000879,2022-05-16,41,Low,West,TwoYear
CUST000880,2022-10-31,56,Medium,North,TwoYear
CUST000881,2023-02-01,72,Low,South,Monthly
CUST000882,2022-03-20,35,Medium,North,Monthly
CUST000883,2023-12-06,36,Medium,West,TwoYear
CUST000884,2023-02-22,54,Medium,North,Monthly
CUST000885,2022-08-30,50,Medium,North,Monthly
CUST000886,2022-02-20,64,Low,North,Monthly
CUST000887,2023-01-19,49,Medium,South,Annual
CUST000888,2023-01-10,37,Medium,South,Monthly
CUST000889,2022-07-25,49,Medium,East,Annual
CUST000890,2023-05-04,55,High,West,Monthly
CUST000891,2023-01-16,51,Low,South,Monthly
CUST000892,2022-11-07,48,Medium,South,Monthly
CUST000893,2023-01-10,54,Medium,South,TwoYear
CUST000894,2023-09-24,56,Medium,West,Annual
CUST000895,2023-08-15,58,Medium,East,Annual
CUST000896,2022-02-11,49,Low,West,Monthly
CUST000897,2023-06-17,39,Medium,North,Monthly
CUST000898,2023-06-06,43,Low,East,Monthly
CUST000899,2022-06-02,56,Medium,North,Monthly
CUST000900,2022-11-08,32,Medium,South,TwoYear
CUST000901,2022-10-21,46,Low,West,Monthly
CUST000902,2023-08-21,37,Medium,North,Annual
CUST000903,2022-04-23,42,Low,East,Monthly
CUST000904,2023-12-02,57,Medium,North,Monthly
CUST000905,2022-04-22,44,Medium,North,Annual
CUST000906,2022-06-24,42,Medium,South,Monthly
CUST000907,2022-10-29,25,High,North,Monthly
CUST000908,2023-05-31,50,Medium,North,Monthly
CUST000909,2022-08-09,49,Low,South,TwoYear
CUST000910,2022-06-20,67,High,East,Monthly
CUST000911,2022-11-14,38,Low,South,Monthly
CUST000912,2022-08-01,44,Medium,North,Annual
CUST000913,2022-09-10,44,High,West,Monthly
CUST000914,2022-05-04,60,Medium,South,Monthly
CUST000915,2023-10-02,40,Low,South,Monthly
CUST000916,2022-08-01,45,Low,North,Monthly
CUST000917,2023-09-16,49,Low,West,Monthly
CUST000918,2022-03-26,44,Medium,East,Annual
CUST000919,2023-05-31,36,Low,West,Monthly
CUST000920,2022-03-06,44,Medium,South,Monthly
CUST000921,2022-11-14,54,Medium,West,Monthly
CUST000922,2022-12-12,29,High,East,Monthly
CUST000923,2023-09-24,43,High,West,Monthly
CUST000924,2022-08-31,33,High,West,Monthly
CUST000925,2022-05-17,56,Low,West,Monthly
CUST000926,2022-09-04,23,Medium,South,Monthly
CUST000927,2023-03-17,35,Medium,North,Monthly
CUST000928,2022-02-14,46,Low,North,Monthly
CUST000929,2023-10-20,60,Medium,West,Monthly
CUST000930,2023-11-19,41,High,South,Monthly
CUST000931,2023-07-08,35,Low,South,Monthly
CUST000932,2022-03-30,64,Low,South,Annual
CUST000933,2022-08-16,24,Low,North,Annual
CUST000934,2022-10-18,18,Medium,South,Monthly
CUST000935,2023-02-26,47,High,West,TwoYear
CUST000936,2022-03-08,35,Low,North,TwoYear
CUST000937,2022-09-08,29,Medium,South,Monthly
CUST000938,2022-02-10,50,High,West,Monthly
CUST000939,2022-04-09,44,Medium,North,Annual
CUST000940,2022-11-02,35,Medium,South,Monthly
CUST000941,2023-04-01,26,Low,East,Monthly
CUST000942,2023-08-14,52,Medium,West,TwoYear
CUST000943,2022-10-28,49,Medium,East,Annual
CUST000944,2022-07-18,40,Medium,North,Monthly
CUST000945,2023-10-21,64,Low,South,Annual
CUST000946,2023-05-03,29,Low,West,Monthly
CUST000947,2022-04-16,23,Medium,West,TwoYear
CUST000948,2023-02-05,33,Medium,West,Monthly
CUST000949,2023-12-06,41,High,East,Monthly
CUST000950,2023-04-22,44,High,South,Annual
CUST000951,2022-05-02,39,Low,South,Monthly
CUST000952,2022-03-18,46,High,South,Monthly
CUST000953,2022-11-08,26,Low,East,Monthly
CUST000954,2022-04-22,59,Medium,North,Monthly
CUST000955,2023-11-13,41,Medium,East,TwoYear
CUST000956,2023-06-02,55,Low,North,Monthly
CUST000957,2022-07-16,46,Low,East,Monthly
CUST000958,2022-04-08,47,Medium,South,Annual
CUST000959,2023-04-04,48,Medium,South,Monthly
CUST000960,2022-08-18,47,Medium,South,Monthly
CUST000961,2022-06-17,49,Medium,East,Monthly
CUST000962,2022-01-08,57,High,West,Monthly
CUST000963,2022-06-21,44,Medium,East,Monthly
CUST000964,2022-12-26,50,Medium,North,Monthly
CUST000965,2022-07-14,40,Medium,East,Annual
CUST000966,2022-09-26,59,Low,North,Monthly
CUST000967,2022-01-19,33,Low,East,Annual
CUST000968,2022-12-20,63,Medium,West,Annual
CUST000969,2022-02-18,41,Medium,West,Monthly
CUST000970,2023-04-09,24,High,South,TwoYear
CUST000971,2022-12-22,43,Low,West,Monthly
CUST000972,2022-06-07,33,Low,East,Annual
CUST000973,2022-03-07,52,Low,West,Monthly
CUST000974,2023-07-25,34,Low,South,Monthly
CUST000975,2022-11-04,36,Medium,East,TwoYear
CUST000976,2022-12-03,19,High,North,TwoYear
CUST000977,2023-11-02,36,Medium,East,Monthly
CUST000978,2022-05-01,18,Medium,South,Monthly
CUST000979,2023-02-08,22,Medium,West,TwoYear
CUST000980,2023-10-09,51,Low,West,Monthly
CUST000981,2023-07-22,51,High,East,Monthly
CUST000982,2022-04-06,47,Medium,North,Monthly
CUST000983,2022-04-24,30,Low,North,Annual
CUST000984,2023-03-05,41,Medium,North,Annual
CUST000985,2023-06-24,41,Medium,North,TwoYear
CUST000986,2022-01-02,28,Low,East,Monthly
CUST000987,2022-07-31,60,Low,West,Annual
CUST000988,2023-08-03,52,Medium,North,Monthly
CUST000989,2023-10-02,39,Low,East,Annual
CUST000990,2022-11-29,42,Low,East,Monthly
CUST000991,2022-01-24,44,Medium,East,Monthly
CUST000992,2023-01-03,18,Medium,North,Annual
CUST000993,2023-05-21,39,Medium,North,Monthly
CUST000994,2022-06-25,33,High,East,Monthly
CUST000995,2023-03-05,29,Medium,East,Monthly
CUST000996,2023-03-18,38,Medium,East,Annual
CUST000997,2023-07-02,63,High,West,Monthly
CUST000998,2023-05-29,49,Medium,West,Monthly
CUST000999,2022-12-27,35,Low,South,Monthly
CUST001000,2022-10-01,48,Medium,South,Annual
CUST001001,2022-06-26,58,Medium,North,Monthly
CUST001002,2022-09-21,53,Medium,West,Annual
CUST001003,2022-07-05,42,High,South,TwoYear
CUST001004,2023-06-11,34,Medium,East,Monthly
CUST001005,2022-10-06,50,High,East,Annual
CUST001006,2023-12-07,46,Low,North,Monthly
CUST001007,2022-07-17,52,Medium,North,Monthly
CUST001008,2022-12-15,49,High,South,Monthly
CUST001009,2023-02-25,54,Low,East,Monthly
CUST001010,2022-11-01,35,Low,North,TwoYear
CUST001011,2022-03-05,57,Medium,North,Annual
CUST001012,2022-10-17,44,Medium,West,TwoYear
CUST001013,2022-01-18,66,Low,South,TwoYear
CUST001014,2022-03-05,33,Medium,North,Monthly
CUST001015,2022-11-26,62,Low,South,Monthly
CUST001016,2022-01-17,44,Medium,East,Monthly
CUST001017,2023-03-19,34,High,South,Annual
CUST001018,2022-05-21,36,Low,North,Monthly
CUST001019,2022-11-04,38,Low,West,Annual
CUST001020,2023-03-20,47,Medium,South,Annual
CUST001021,2023-05-11,48,Medium,South,Annual
CUST001022,2023-03-02,35,Low,East,Monthly
CUST001023,2023-04-20,41,Medium,West,Monthly
CUST001024,2022-09-02,67,High,South,Monthly
