customer_id,date,minutes_used,features_accessed,sessions
CUST002860,2031-06-18,31,7,17
CUST008777,2031-06-19,216,8,9
CUST007810,2031-06-20,172,9,8
CUST003325,2031-06-21,211,6,14
CUST009248,2031-06-22,167,4,3
CUST004274,2031-06-23,5,8,18
CUST006397,2031-06-24,190,8,3
CUST003771,2031-06-25,108,7,13
CUST009382,2031-06-26,27,3,18
CUST006557,2031-06-27,146,2,4
CUST002706,2031-06-28,236,1,11
CUST005417,2031-06-29,107,4,10
CUST006310,2031-06-30,191,3,13
CUST008713,2031-07-01,72,8,5
CUST001747,2031-07-02,28,8,1
CUST008164,2031-07-03,192,7,8
CUST006820,2031-07-04,131,7,15
CUST003005,2031-07-05,53,8,14
CUST004111,2031-07-06,24,8,3
CUST004474,2031-07-07,33,1,12
CUST007203,2031-07-08,43,7,6
CUST000589,2031-07-09,38,5,8
CUST007325,2031-07-10,201,2,3
CUST007075,2031-07-11,116,6,8
CUST005198,2031-07-12,98,8,13
CUST001777,2031-07-13,130,2,12
CUST007202,2031-07-14,226,8,5
CUST008079,2031-07-15,172,3,19
CUST000887,2031-07-16,161,3,14
CUST002267,2031-07-17,75,5,3
CUST008841,2031-07-18,1,4,11
CUST006273,2031-07-19,51,4,14
CUST002531,2031-07-20,64,9,4
CUST008982,2031-07-21,122,6,12
CUST007780,2031-07-22,29,9,5
CUST007898,2031-07-23,206,4,15
CUST008044,2031-07-24,239,5,2
CUST007112,2031-07-25,114,7,1
CUST000182,2031-07-26,226,4,18
CUST002810,2031-07-27,15,6,19
CUST005778,2031-07-28,145,8,2
CUST001391,2031-07-29,165,1,10
CUST000392,2031-07-30,230,9,17
CUST005435,2031-07-31,129,2,14
CUST002838,2031-08-01,211,5,8
CUST008989,2031-08-02,206,7,6
CUST002889,2031-08-03,199,2,7
CUST002762,2031-08-04,60,6,4
CUST000220,2031-08-05,85,9,7
CUST009044,2031-08-06,201,2,5
CUST005472,2031-08-07,66,4,17
CUST002526,2031-08-08,142,7,2
CUST003788,2031-08-09,149,9,13
CUST002474,2031-08-10,9,2,2
CUST003735,2031-08-11,141,6,6
CUST006297,2031-08-12,144,7,6
CUST006188,2031-08-13,12,2,14
CUST009917,2031-08-14,9,1,19
CUST000388,2031-08-15,231,3,14
CUST007136,2031-08-16,101,2,7
CUST008088,2031-08-17,51,8,7
CUST007292,2031-08-18,115,7,16
CUST008923,2031-08-19,107,9,3
CUST007737,2031-08-20,203,2,8
CUST001975,2031-08-21,25,4,12
CUST004714,2031-08-22,143,3,14
CUST008519,2031-08-23,71,4,9
CUST004701,2031-08-24,8,9,12
CUST000957,2031-08-25,198,1,6
CUST007356,2031-08-26,160,7,19
CUST000785,2031-08-27,218,4,16
CUST003791,2031-08-28,1,3,1
CUST000946,2031-08-29,188,9,13
CUST006809,2031-08-30,33,4,4
CUST000978,2031-08-31,6,1,8
CUST005432,2031-09-01,93,3,16
CUST003017,2031-09-02,122,9,10
CUST008695,2031-09-03,129,1,1
CUST008054,2031-09-04,155,6,4
CUST006333,2031-09-05,136,9,5
CUST001905,2031-09-06,94,4,10
CUST001008,2031-09-07,89,2,3
CUST000593,2031-09-08,27,4,16
CUST007319,2031-09-09,141,6,13
CUST004530,2031-09-10,82,9,2
CUST003144,2031-09-11,132,4,9
CUST001939,2031-09-12,181,7,12
CUST003125,2031-09-13,67,3,4
CUST001847,2031-09-14,140,7,6
CUST007894,2031-09-15,88,2,9
CUST002152,2031-09-16,24,2,7
CUST008377,2031-09-17,138,1,2
CUST007420,2031-09-18,117,1,9
CUST007310,2031-09-19,142,4,6
CUST000835,2031-09-20,15,2,14
CUST005582,2031-09-21,164,7,6
CUST003028,2031-09-22,232,3,3
CUST007948,2031-09-23,198,5,17
CUST008107,2031-09-24,234,4,5
CUST001179,2031-09-25,50,3,5
CUST007680,2031-09-26,211,6,12
CUST000341,2031-09-27,214,5,7
CUST006097,2031-09-28,224,9,11
CUST003213,2031-09-29,231,9,14
CUST006137,2031-09-30,58,5,15
CUST000026,2031-10-01,181,3,15
CUST006222,2031-10-02,52,3,13
CUST004672,2031-10-03,84,3,17
CUST005872,2031-10-04,25,5,12
CUST003525,2031-10-05,104,8,18
CUST001573,2031-10-06,154,5,15
CUST003393,2031-10-07,131,4,15
CUST005830,2031-10-08,93,5,2
CUST006281,2031-10-09,124,9,7
CUST005276,2031-10-10,237,8,6
CUST001083,2031-10-11,105,4,14
CUST004107,2031-10-12,145,8,12
CUST008107,2031-10-13,117,8,3
CUST008660,2031-10-14,206,3,4
CUST006872,2031-10-15,196,6,2
CUST002561,2031-10-16,211,4,2
CUST000534,2031-10-17,43,1,2
CUST006275,2031-10-18,179,9,15
CUST003843,2031-10-19,107,3,11
CUST008481,2031-10-20,164,7,4
CUST000877,2031-10-21,6,2,15
CUST007612,2031-10-22,139,7,16
CUST001739,2031-10-23,82,7,4
CUST008773,2031-10-24,175,2,13
CUST007724,2031-10-25,115,8,11
CUST004454,2031-10-26,192,2,3
CUST006816,2031-10-27,72,2,15
CUST003125,2031-10-28,223,4,1
CUST002471,2031-10-29,228,6,12
CUST004456,2031-10-30,34,9,15
CUST003085,2031-10-31,151,9,3
CUST006284,2031-11-01,102,7,15
CUST004067,2031-11-02,52,6,12
CUST009057,2031-11-03,7,8,17
CUST007673,2031-11-04,220,9,17
CUST006779,2031-11-05,173,4,12
CUST003157,2031-11-06,89,9,8
CUST004092,2031-11-07,153,6,12
CUST003054,2031-11-08,196,2,7
CUST009778,2031-11-09,178,1,14
CUST002522,2031-11-10,95,4,2
CUST001460,2031-11-11,222,6,19
CUST003373,2031-11-12,32,5,9
CUST000701,2031-11-13,114,9,13
CUST006784,2031-11-14,21,6,5
CUST007551,2031-11-15,120,3,9
CUST009991,2031-11-16,3,6,6
CUST000642,2031-11-17,24,6,1
CUST006398,2031-11-18,92,5,4
CUST000458,2031-11-19,75,7,1
CUST009310,2031-11-20,194,7,17
CUST009797,2031-11-21,115,5,7
CUST000979,2031-11-22,239,3,9
CUST004983,2031-11-23,89,2,4
CUST008054,2031-11-24,196,1,7
CUST005972,2031-11-25,150,7,16
CUST004034,2031-11-26,130,3,4
CUST007739,2031-11-27,96,7,2
CUST008071,2031-11-28,239,1,5
CUST003714,2031-11-29,174,8,16
CUST003046,2031-11-30,198,9,16
CUST007663,2031-12-01,147,9,4
CUST001980,2031-12-02,216,5,2
CUST001596,2031-12-03,76,8,2
CUST008837,2031-12-04,110,9,10
CUST009499,2031-12-05,67,8,6
CUST001268,2031-12-06,119,1,6
CUST004269,2031-12-07,69,7,6
CUST002071,2031-12-08,197,5,8
CUST003178,2031-12-09,229,5,1
CUST005943,2031-12-10,224,4,10
CUST000953,2031-12-11,196,2,7
CUST002726,2031-12-12,30,4,13
CUST003183,2031-12-13,172,1,5
CUST007321,2031-12-14,10,2,7
CUST002404,2031-12-15,223,2,3
CUST009004,2031-12-16,127,5,4
CUST004181,2031-12-17,60,6,12
CUST002906,2031-12-18,142,5,6
CUST004809,2031-12-19,101,1,11
CUST004112,2031-12-20,99,7,5
CUST007514,2031-12-21,56,3,18
CUST001207,2031-12-22,79,5,4
CUST006295,2031-12-23,58,9,2
CUST009550,2031-12-24,2,9,3
CUST008310,2031-12-25,201,1,17
CUST004887,2031-12-26,67,1,16
CUST006622,2031-12-27,137,8,12
CUST006479,2031-12-28,207,6,4
CUST006553,2031-12-29,103,6,5
CUST009037,2031-12-30,210,8,4
CUST000138,2031-12-31,173,4,5
CUST005115,2032-01-01,111,6,19
CUST000728,2032-01-02,100,1,9
CUST003491,2032-01-03,7,9,1
CUST007045,2032-01-04,131,5,4
CUST000953,2032-01-05,92,1,6
CUST008562,2032-01-06,191,4,14
CUST002175,2032-01-07,143,3,17
CUST000518,2032-01-08,178,7,12
CUST006758,2032-01-09,49,7,9
CUST005028,2032-01-10,154,9,10
CUST002010,2032-01-11,216,7,8
CUST009931,2032-01-12,40,4,18
CUST009792,2032-01-13,120,3,12
CUST007711,2032-01-14,189,9,10
CUST008316,2032-01-15,139,2,14
CUST005165,2032-01-16,91,5,7
CUST009923,2032-01-17,49,7,5
CUST005322,2032-01-18,100,9,15
CUST009130,2032-01-19,77,5,18
CUST002372,2032-01-20,157,7,9
CUST007213,2032-01-21,31,9,11
CUST001435,2032-01-22,81,6,19
CUST006140,2032-01-23,75,9,4
CUST006189,2032-01-24,15,8,4
CUST009952,2032-01-25,104,5,17
CUST008196,2032-01-26,49,5,9
CUST001122,2032-01-27,178,2,17
CUST005310,2032-01-28,19,2,1
CUST008044,2032-01-29,57,6,11
CUST003733,2032-01-30,70,6,19
CUST002178,2032-01-31,123,4,17
CUST002887,2032-02-01,99,8,17
CUST007203,2032-02-02,222,8,6
CUST003749,2032-02-03,130,8,8
CUST003918,2032-02-04,105,7,19
CUST008761,2032-02-05,116,8,2
CUST004649,2032-02-06,103,6,8
CUST003169,2032-02-07,54,1,9
CUST002810,2032-02-08,213,3,2
CUST004467,2032-02-09,69,7,12
CUST000296,2032-02-10,78,4,3
CUST006586,2032-02-11,54,4,9
CUST004809,2032-02-12,220,1,17
CUST009722,2032-02-13,12,6,17
CUST008957,2032-02-14,201,1,2
CUST001293,2032-02-15,126,1,19
CUST002623,2032-02-16,180,4,10
CUST002519,2032-02-17,229,2,8
CUST006288,2032-02-18,97,5,1
CUST008942,2032-02-19,111,5,13
CUST007835,2032-02-20,182,2,8
CUST009163,2032-02-21,56,5,11
CUST002981,2032-02-22,41,5,4
CUST008156,2032-02-23,34,6,6
CUST006783,2032-02-24,190,8,3
CUST003353,2032-02-25,31,9,4
CUST003101,2032-02-26,98,8,7
CUST000752,2032-02-27,65,2,9
CUST006633,2032-02-28,224,8,11
CUST006653,2032-02-29,170,9,6
CUST006155,2032-03-01,41,9,8
CUST007150,2032-03-02,239,2,8
CUST002102,2032-03-03,207,4,19
CUST000381,2032-03-04,200,5,17
CUST004939,2032-03-05,173,7,10
CUST009151,2032-03-06,175,9,15
CUST005745,2032-03-07,202,4,6
CUST008385,2032-03-08,208,3,5
CUST004384,2032-03-09,209,7,9
CUST007760,2032-03-10,75,3,2
CUST007042,2032-03-11,208,7,8
CUST005776,2032-03-12,147,5,13
CUST004468,2032-03-13,49,8,14
CUST008001,2032-03-14,156,4,18
CUST001834,2032-03-15,85,4,3
CUST001333,2032-03-16,215,9,7
CUST008547,2032-03-17,131,7,1
CUST009694,2032-03-18,168,9,19
CUST005688,2032-03-19,82,4,14
CUST008765,2032-03-20,47,8,12
CUST001938,2032-03-21,155,2,11
CUST007365,2032-03-22,61,4,2
CUST002904,2032-03-23,0,1,3
CUST003164,2032-03-24,84,2,1
CUST008321,2032-03-25,47,2,3
CUST003810,2032-03-26,44,1,7
CUST005688,2032-03-27,183,4,18
CUST002048,2032-03-28,127,6,13
CUST008770,2032-03-29,218,6,1
CUST006060,2032-03-30,197,9,8
CUST005440,2032-03-31,206,2,7
CUST002794,2032-04-01,62,2,3
CUST006700,2032-04-02,51,9,7
CUST008606,2032-04-03,25,7,16
CUST006655,2032-04-04,230,2,15
CUST002760,2032-04-05,98,9,3
CUST003314,2032-04-06,235,6,13
CUST003648,2032-04-07,190,3,13
CUST009297,2032-04-08,21,3,19
CUST001105,2032-04-09,195,4,4
CUST001398,2032-04-10,210,7,13
CUST003979,2032-04-11,83,9,3
CUST007029,2032-04-12,217,1,7
CUST006659,2032-04-13,132,4,1
CUST005971,2032-04-14,212,8,7
CUST008993,2032-04-15,63,6,7
CUST003451,2032-04-16,67,1,13
CUST004427,2032-04-17,76,2,2
CUST001997,2032-04-18,31,5,11
CUST007586,2032-04-19,99,6,13
CUST008447,2032-04-20,208,9,11
CUST008136,2032-04-21,156,8,19
CUST002564,2032-04-22,101,9,12
CUST002161,2032-04-23,87,2,1
CUST009333,2032-04-24,91,2,11
CUST000883,2032-04-25,33,8,12
CUST009009,2032-04-26,205,9,10
CUST007989,2032-04-27,40,8,15
CUST000200,2032-04-28,184,4,6
CUST008761,2032-04-29,174,9,1
CUST009990,2032-04-30,239,9,12
CUST005704,2032-05-01,118,9,11
CUST000461,2032-05-02,41,1,3
CUST001719,2032-05-03,121,3,6
CUST001810,2032-05-04,177,3,14
CUST007275,2032-05-05,61,6,3
CUST004727,2032-05-06,93,7,5
CUST009856,2032-05-07,84,8,6
CUST008132,2032-05-08,183,4,1
CUST007638,2032-05-09,54,6,15
CUST006595,2032-05-10,159,1,6
CUST002960,2032-05-11,123,4,7
CUST004403,2032-05-12,230,1,18
CUST002624,2032-05-13,41,5,9
CUST008353,2032-05-14,203,5,1
CUST005835,2032-05-15,9,7,7
CUST002574,2032-05-16,170,5,7
CUST006040,2032-05-17,36,7,13
CUST009305,2032-05-18,234,8,7
CUST003706,2032-05-19,121,5,12
CUST005221,2032-05-20,24,3,3
CUST008611,2032-05-21,16,6,13
CUST009777,2032-05-22,68,2,5
CUST007670,2032-05-23,61,9,10
CUST004115,2032-05-24,117,1,15
CUST001553,2032-05-25,116,9,19
CUST001944,2032-05-26,71,5,11
CUST001535,2032-05-27,99,6,19
CUST001204,2032-05-28,159,4,5
CUST002314,2032-05-29,64,6,5
CUST005125,2032-05-30,187,8,17
CUST009742,2032-05-31,18,7,2
CUST002978,2032-06-01,114,8,2
CUST004986,2032-06-02,155,9,5
CUST007161,2032-06-03,64,3,6
CUST009938,2032-06-04,104,3,7
CUST007229,2032-06-05,151,5,14
CUST004195,2032-06-06,162,3,5
CUST009462,2032-06-07,188,6,9
CUST006262,2032-06-08,25,5,7
CUST007150,2032-06-09,163,5,18
CUST001235,2032-06-10,132,7,3
CUST009328,2032-06-11,141,4,7
CUST009610,2032-06-12,7,5,9
CUST008891,2032-06-13,55,3,17
CUST006087,2032-06-14,234,9,13
CUST007438,2032-06-15,150,2,14
CUST007115,2032-06-16,164,2,3
CUST006303,2032-06-17,83,9,15
CUST002004,2032-06-18,91,4,2
CUST006054,2032-06-19,231,8,9
CUST000996,2032-06-20,52,7,2
CUST005521,2032-06-21,114,3,13
CUST002289,2032-06-22,115,6,16
CUST009404,2032-06-23,158,3,8
CUST003823,2032-06-24,148,1,1
CUST002545,2032-06-25,51,6,10
CUST006910,2032-06-26,221,1,2
CUST008940,2032-06-27,194,8,13
CUST006169,2032-06-28,3,8,13
CUST008565,2032-06-29,188,3,14
CUST005773,2032-06-30,32,3,6
CUST002159,2032-07-01,223,7,2
CUST000005,2032-07-02,91,8,12
CUST009059,2032-07-03,126,9,12
CUST006196,2032-07-04,198,7,11
CUST006793,2032-07-05,203,5,11
CUST008337,2032-07-06,8,9,5
CUST005284,2032-07-07,225,9,12
CUST005323,2032-07-08,89,1,2
CUST008454,2032-07-09,92,5,15
CUST005545,2032-07-10,84,4,16
CUST005336,2032-07-11,96,2,7
CUST000241,2032-07-12,129,9,4
CUST004560,2032-07-13,9,9,9
CUST003999,2032-07-14,76,1,19
CUST000936,2032-07-15,11,7,4
CUST007622,2032-07-16,186,4,14
CUST000044,2032-07-17,18,3,19
CUST005156,2032-07-18,217,1,19
CUST006719,2032-07-19,155,9,3
CUST006149,2032-07-20,113,4,17
CUST000725,2032-07-21,45,3,2
CUST004750,2032-07-22,14,2,6
CUST008199,2032-07-23,229,3,10
CUST008571,2032-07-24,46,3,18
CUST000654,2032-07-25,228,4,11
CUST002887,2032-07-26,168,2,7
CUST001899,2032-07-27,8,2,6
CUST001473,2032-07-28,94,8,18
CUST007568,2032-07-29,11,5,13
CUST006220,2032-07-30,163,1,9
CUST008259,2032-07-31,157,7,11
CUST005898,2032-08-01,92,7,8
CUST005745,2032-08-02,4,1,3
CUST000467,2032-08-03,231,3,18
CUST001215,2032-08-04,141,6,17
CUST000927,2032-08-05,171,7,15
CUST004501,2032-08-06,53,6,7
CUST004304,2032-08-07,10,9,3
CUST003812,2032-08-08,178,7,6
CUST003993,2032-08-09,49,2,4
CUST007204,2032-08-10,28,8,12
CUST005633,2032-08-11,171,2,12
CUST006031,2032-08-12,71,9,16
CUST008607,2032-08-13,2,3,15
CUST003830,2032-08-14,175,8,4
CUST001113,2032-08-15,17,5,17
CUST008377,2032-08-16,11,4,16
CUST008842,2032-08-17,193,1,15
CUST006683,2032-08-18,192,8,17
CUST001291,2032-08-19,126,8,10
CUST004685,2032-08-20,35,7,8
CUST005507,2032-08-21,14,9,8
CUST003647,2032-08-22,207,6,8
CUST003006,2032-08-23,163,1,1
CUST006313,2032-08-24,31,4,16
CUST009238,2032-08-25,79,9,11
CUST009795,2032-08-26,151,9,3
CUST001073,2032-08-27,123,1,14
CUST002511,2032-08-28,206,1,18
CUST000406,2032-08-29,32,4,10
CUST002339,2032-08-30,207,9,15
CUST004788,2032-08-31,142,4,2
CUST005849,2032-09-01,31,3,17
CUST001173,2032-09-02,87,8,9
CUST006165,2032-09-03,174,5,10
CUST003776,2032-09-04,11,8,17
CUST005519,2032-09-05,70,4,2
CUST004551,2032-09-06,171,6,17
CUST007274,2032-09-07,85,2,18
CUST009628,2032-09-08,27,5,9
CUST007165,2032-09-09,19,5,10
CUST004363,2032-09-10,145,7,6
CUST005485,2032-09-11,100,5,1
CUST002503,2032-09-12,90,1,5
CUST004693,2032-09-13,67,5,18
CUST001972,2032-09-14,29,3,14
CUST002089,2032-09-15,205,4,6
CUST002687,2032-09-16,5,4,12
CUST002090,2032-09-17,239,8,8
CUST002936,2032-09-18,113,3,19
CUST000836,2032-09-19,123,9,18
CUST009542,2032-09-20,231,2,1
CUST005990,2032-09-21,200,6,6
CUST002383,2032-09-22,184,5,19
CUST001374,2032-09-23,129,7,5
CUST008828,2032-09-24,80,2,4
CUST000125,2032-09-25,149,3,16
CUST005129,2032-09-26,9,2,7
CUST004749,2032-09-27,78,9,5
CUST009441,2032-09-28,97,1,15
CUST001036,2032-09-29,61,5,12
CUST008828,2032-09-30,148,1,13
CUST005637,2032-10-01,215,2,10
CUST001976,2032-10-02,190,5,6
CUST001052,2032-10-03,61,7,1
CUST005945,2032-10-04,233,2,9
CUST009453,2032-10-05,14,3,1
CUST006025,2032-10-06,78,1,15
CUST002875,2032-10-07,110,1,15
CUST006648,2032-10-08,7,6,2
CUST008745,2032-10-09,154,9,12
CUST008924,2032-10-10,140,3,7
CUST001520,2032-10-11,139,4,11
CUST009711,2032-10-12,214,5,11
CUST008493,2032-10-13,8,8,3
CUST009190,2032-10-14,27,1,3
CUST007100,2032-10-15,65,9,14
CUST009372,2032-10-16,236,5,7
CUST009603,2032-10-17,182,6,13
CUST007818,2032-10-18,185,4,7
CUST006194,2032-10-19,184,4,9
CUST005659,2032-10-20,154,3,3
CUST002883,2032-10-21,190,6,10
CUST009404,2032-10-22,76,7,18
CUST006372,2032-10-23,184,3,19
CUST003486,2032-10-24,99,5,13
CUST004085,2032-10-25,149,5,5
CUST008747,2032-10-26,158,9,17
CUST001823,2032-10-27,85,6,5
CUST001640,2032-10-28,114,8,2
CUST007943,2032-10-29,13,7,18
CUST009007,2032-10-30,192,7,1
CUST005192,2032-10-31,38,8,11
CUST003243,2032-11-01,191,2,6
CUST001911,2032-11-02,161,3,3
CUST003865,2032-11-03,22,8,9
CUST009667,2032-11-04,156,2,7
CUST009475,2032-11-05,118,6,6
CUST002269,2032-11-06,168,1,17
CUST005540,2032-11-07,219,4,14
CUST006336,2032-11-08,192,2,8
CUST003318,2032-11-09,76,1,11
CUST003612,2032-11-10,149,3,10
CUST002830,2032-11-11,12,3,7
CUST003540,2032-11-12,167,5,3
CUST009137,2032-11-13,194,3,1
CUST001566,2032-11-14,141,7,13
CUST000310,2032-11-15,41,1,3
CUST000380,2032-11-16,218,4,13
CUST000141,2032-11-17,64,7,8
CUST006364,2032-11-18,193,6,17
CUST000514,2032-11-19,111,4,3
CUST009732,2032-11-20,218,2,9
CUST005726,2032-11-21,238,9,8
CUST000921,2032-11-22,100,1,14
CUST008050,2032-11-23,29,7,7
CUST000973,2032-11-24,202,6,7
CUST002763,2032-11-25,173,2,7
CUST006096,2032-11-26,186,2,3
CUST009339,2032-11-27,236,8,18
CUST005947,2032-11-28,27,2,10
CUST006860,2032-11-29,55,8,17
CUST006503,2032-11-30,164,5,10
CUST005374,2032-12-01,106,6,18
CUST003496,2032-12-02,93,1,2
CUST000478,2032-12-03,145,6,19
CUST007577,2032-12-04,32,3,4
CUST002329,2032-12-05,198,4,13
CUST003186,2032-12-06,3,9,3
CUST004487,2032-12-07,233,5,7
CUST007465,2032-12-08,90,6,11
CUST001696,2032-12-09,57,8,3
CUST008057,2032-12-10,120,9,18
CUST009706,2032-12-11,27,5,18
CUST003455,2032-12-12,33,9,10
CUST004605,2032-12-13,22,5,6
CUST007022,2032-12-14,161,1,4
CUST008944,2032-12-15,43,6,14
CUST004219,2032-12-16,64,7,5
CUST005507,2032-12-17,169,7,5
CUST005747,2032-12-18,232,6,18
CUST008233,2032-12-19,59,3,13
CUST007292,2032-12-20,239,7,2
CUST001794,2032-12-21,84,6,16
CUST000609,2032-12-22,130,8,17
CUST000992,2032-12-23,143,9,13
CUST003623,2032-12-24,193,3,1
CUST003774,2032-12-25,138,7,13
CUST008303,2032-12-26,138,4,9
CUST008768,2032-12-27,173,1,17
CUST008378,2032-12-28,143,4,18
CUST004196,2032-12-29,77,2,17
CUST003034,2032-12-30,224,5,14
CUST006922,2032-12-31,53,5,14
CUST002395,2033-01-01,87,8,17
CUST006301,2033-01-02,153,5,18
CUST004858,2033-01-03,135,4,3
CUST000775,2033-01-04,137,2,12
CUST002871,2033-01-05,104,5,4
CUST008735,2033-01-06,133,3,1
CUST002455,2033-01-07,92,3,15
CUST006056,2033-01-08,30,8,2
CUST002983,2033-01-09,162,5,14
CUST009831,2033-01-10,106,4,9
CUST003625,2033-01-11,104,4,1
CUST009724,2033-01-12,141,1,14
CUST004048,2033-01-13,80,7,17
CUST001575,2033-01-14,104,8,2
CUST009279,2033-01-15,79,6,8
CUST002697,2033-01-16,53,8,5
CUST003193,2033-01-17,191,3,8
CUST008579,2033-01-18,122,7,2
CUST001848,2033-01-19,4,8,1
CUST006169,2033-01-20,153,5,15
CUST006276,2033-01-21,13,4,5
CUST009695,2033-01-22,17,5,2
CUST007479,2033-01-23,107,8,13
CUST008332,2033-01-24,115,5,3
CUST009363,2033-01-25,92,9,16
CUST009305,2033-01-26,108,6,16
CUST007165,2033-01-27,56,1,19
CUST003609,2033-01-28,116,9,12
CUST000936,2033-01-29,189,2,2
CUST000514,2033-01-30,170,8,8
CUST000026,2033-01-31,25,3,18
CUST002195,2033-02-01,188,6,9
CUST007760,2033-02-02,142,1,10
CUST004221,2033-02-03,175,5,17
CUST002350,2033-02-04,160,9,16
CUST006905,2033-02-05,214,1,3
CUST009429,2033-02-06,117,5,14
CUST007974,2033-02-07,45,1,8
CUST001638,2033-02-08,162,2,7
CUST009743,2033-02-09,90,8,10
CUST003746,2033-02-10,48,2,7
CUST003720,2033-02-11,142,8,13
CUST006980,2033-02-12,51,4,11
CUST003332,2033-02-13,236,3,16
CUST002858,2033-02-14,55,3,15
CUST004386,2033-02-15,134,2,15
CUST009231,2033-02-16,168,5,19
CUST009269,2033-02-17,97,8,14
CUST002658,2033-02-18,21,7,4
CUST008801,2033-02-19,145,2,13
CUST006378,2033-02-20,199,4,14
CUST007646,2033-02-21,224,9,8
CUST003122,2033-02-22,138,5,9
CUST003617,2033-02-23,42,2,16
CUST006509,2033-02-24,75,9,8
CUST008228,2033-02-25,205,3,14
CUST003052,2033-02-26,107,8,12
CUST004711,2033-02-27,178,7,15
CUST002235,2033-02-28,27,1,13
CUST007771,2033-03-01,39,1,19
CUST005015,2033-03-02,164,8,4
CUST001240,2033-03-03,85,1,17
CUST007970,2033-03-04,67,2,2
CUST004358,2033-03-05,120,3,16
CUST009210,2033-03-06,61,6,15
CUST006328,2033-03-07,205,6,2
CUST007700,2033-03-08,152,7,10
CUST006094,2033-03-09,150,3,11
CUST005029,2033-03-10,170,7,19
CUST009941,2033-03-11,58,9,19
CUST004184,2033-03-12,167,1,19
CUST008207,2033-03-13,111,4,19
CUST005992,2033-03-14,59,9,13
CUST004467,2033-03-15,116,1,19
CUST006949,2033-03-16,228,8,9
CUST007464,2033-03-17,85,1,17
CUST003388,2033-03-18,113,8,18
CUST006318,2033-03-19,92,4,12
CUST005660,2033-03-20,203,4,16
CUST007832,2033-03-21,4,2,19
CUST002834,2033-03-22,116,7,4
CUST003594,2033-03-23,53,9,5
CUST009485,2033-03-24,217,3,9
CUST004012,2033-03-25,204,3,9
CUST005159,2033-03-26,158,5,9
CUST006564,2033-03-27,193,4,13
CUST007855,2033-03-28,128,3,1
CUST009304,2033-03-29,42,1,17
CUST000213,2033-03-30,228,5,10
CUST005093,2033-03-31,75,7,6
CUST008509,2033-04-01,72,5,7
CUST005973,2033-04-02,40,7,18
CUST007886,2033-04-03,87,2,16
CUST001221,2033-04-04,152,8,18
CUST007408,2033-04-05,78,1,9
CUST007698,2033-04-06,33,5,13
CUST000678,2033-04-07,174,7,15
CUST000473,2033-04-08,117,6,10
CUST007054,2033-04-09,76,2,10
CUST004055,2033-04-10,49,9,17
CUST003182,2033-04-11,99,1,9
CUST000609,2033-04-12,234,9,8
CUST001658,2033-04-13,55,5,3
CUST006971,2033-04-14,217,7,18
CUST007566,2033-04-15,127,8,2
CUST009623,2033-04-16,85,8,8
CUST002284,2033-04-17,119,9,3
CUST004743,2033-04-18,223,2,13
CUST004730,2033-04-19,138,2,12
CUST000614,2033-04-20,47,6,13
CUST006771,2033-04-21,211,8,17
CUST009619,2033-04-22,132,7,5
CUST005134,2033-04-23,189,1,2
CUST007666,2033-04-24,39,3,16
CUST000359,2033-04-25,120,4,19
CUST002017,2033-04-26,0,6,6
CUST002465,2033-04-27,189,3,7
CUST008982,2033-04-28,24,4,9
CUST009786,2033-04-29,43,1,11
CUST004705,2033-04-30,157,7,14
CUST008296,2033-05-01,7,1,14
CUST008953,2033-05-02,224,9,10
CUST007120,2033-05-03,38,2,10
CUST006780,2033-05-04,142,8,12
CUST003197,2033-05-05,197,7,11
CUST004043,2033-05-06,20,2,11
CUST001786,2033-05-07,226,1,9
CUST007836,2033-05-08,75,6,19
CUST003831,2033-05-09,146,7,13
CUST002887,2033-05-10,130,5,9
CUST008515,2033-05-11,94,3,14
CUST005995,2033-05-12,186,3,5
CUST008960,2033-05-13,128,7,14
CUST007998,2033-05-14,140,2,15
CUST009648,2033-05-15,42,5,2
CUST004690,2033-05-16,163,1,12
CUST005889,2033-05-17,127,5,9
CUST002434,2033-05-18,176,2,6
CUST001225,2033-05-19,153,5,14
CUST007231,2033-05-20,212,5,1
CUST002787,2033-05-21,14,1,5
CUST001463,2033-05-22,187,3,2
CUST007562,2033-05-23,161,2,11
CUST001366,2033-05-24,176,2,6
CUST004186,2033-05-25,5,7,17
CUST005230,2033-05-26,102,6,19
CUST006665,2033-05-27,214,3,18
CUST009192,2033-05-28,113,6,15
CUST001273,2033-05-29,187,5,16
CUST006381,2033-05-30,134,3,4
CUST008246,2033-05-31,230,7,8
CUST001612,2033-06-01,230,1,1
CUST007458,2033-06-02,221,6,10
CUST002460,2033-06-03,53,8,18
CUST009823,2033-06-04,187,1,17
CUST003791,2033-06-05,115,7,7
CUST000062,2033-06-06,225,6,18
CUST006214,2033-06-07,57,8,9
CUST004548,2033-06-08,174,8,2
CUST000975,2033-06-09,195,1,7
CUST009191,2033-06-10,17,1,7
CUST005058,2033-06-11,42,3,13
CUST001419,2033-06-12,97,6,19
CUST007912,2033-06-13,197,6,12
CUST004366,2033-06-14,59,9,16
CUST007495,2033-06-15,5,4,2
CUST007253,2033-06-16,190,2,14
CUST003450,2033-06-17,166,7,1
CUST003969,2033-06-18,25,1,8
CUST001686,2033-06-19,151,4,1
CUST001452,2033-06-20,158,1,19
CUST008721,2033-06-21,23,6,14
